fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
12,25,-1504.24,-15.04,37,27.03,0.4,20.03,2029.27,-7.79,25.9,1,140,10,27,983.23,2487.48,1864
8,26,-1509.67,-15.1,46,23.91,0.38,20.37,2071.04,-9.96,20.7,1,140,11,35,943.41,2453.09,1864
7,25,-1513.36,-15.13,47,23.4,0.4,20.3,2060.65,-9.39,20.5,1,140,11,36,1003.09,2516.45,1864
14,31,-1517.64,-15.18,34,29.41,0.38,19.9,2009.01,-7.99,28.0,1,140,10,24,935.42,2453.06,1950
5,28,-1519.97,-15.2,54,20.37,0.41,20.31,2060.85,-9.04,17.8,1,140,11,43,1068.37,2588.35,1865
11,26,-1520.16,-15.2,38,26.32,0.39,20.26,2054.6,-7.7,25.2,1,140,10,28,991.73,2511.9,1864
13,32,-1520.02,-15.2,36,27.78,0.39,20.11,2035.3,-7.74,26.4,1,140,10,26,967.51,2487.53,1869
8,23,-1522.63,-15.23,46,23.91,0.4,20.39,2069.49,-9.51,21.0,1,140,11,35,1000.83,2523.46,1864
11,29,-1524.35,-15.24,35,25.71,0.37,20.03,2024.33,-8.2,27.5,2,140,9,26,908.22,2432.57,1898
13,21,-1525.16,-15.25,37,27.03,0.41,20.35,2064.42,-7.64,25.9,1,140,10,27,1057.23,2582.39,1864
14,32,-1528.18,-15.28,35,28.57,0.38,19.62,1980.4,-7.7,27.2,1,139,10,25,935.99,2464.17,1949
15,26,-1528.02,-15.28,34,26.47,0.38,19.94,2011.15,-8.13,28.1,1,140,9,25,954.59,2482.6,1898
15,30,-1528.85,-15.29,33,30.3,0.39,20.01,2019.71,-7.92,28.9,1,140,10,23,974.06,2502.91,1950
13,23,-1529.78,-15.3,36,27.78,0.39,20.35,2063.77,-7.92,26.6,1,140,10,26,984.43,2514.2,1864
12,32,-1533.06,-15.33,36,27.78,0.38,20.23,2047.29,-8.06,26.4,1,140,10,26,929.74,2462.8,1869
13,33,-1535.82,-15.36,35,28.57,0.38,19.69,1987.72,-7.73,27.2,1,139,10,25,933.79,2469.61,1949
10,35,-1537.72,-15.38,36,25.0,0.38,20.03,2020.4,-8.14,26.2,1,140,9,27,937.74,2475.46,1950
12,21,-1537.62,-15.38,39,25.64,0.4,20.42,2070.3,-8.02,24.6,1,140,10,29,1012.36,2549.98,1864
12,28,-1540.66,-15.41,36,25.0,0.37,20.19,2039.87,-8.32,26.6,2,140,9,27,904.49,2445.15,1898
15,31,-1540.92,-15.41,32,31.25,0.36,19.99,2024.28,-8.15,29.8,1,139,10,22,871.13,2412.05,1864
13,26,-1554.73,-15.55,36,25.0,0.36,20.32,2053.29,-8.43,26.6,1,140,9,27,885.06,2439.79,1898
12,22,-1558.03,-15.58,38,26.32,0.4,20.66,2095.76,-7.73,25.1,1,140,10,28,1054.34,2612.37,1864
6,25,-1559.99,-15.6,51,21.57,0.4,20.69,2099.01,-9.32,18.9,1,140,11,40,1053.17,2613.16,1864
15,25,-1563.92,-15.64,34,23.53,0.36,20.27,2045.37,-8.61,28.1,1,140,8,26,882.27,2446.19,1898
13,27,-1566.68,-15.67,36,25.0,0.37,20.43,2064.68,-8.32,26.6,1,140,9,27,909.15,2475.83,1898
10,31,-1567.58,-15.68,36,27.78,0.37,20.61,2086.92,-8.37,26.6,1,140,10,26,904.92,2472.5,1864
5,27,-1568.6,-15.69,55,20.0,0.4,20.78,2108.15,-9.18,17.5,1,140,11,44,1066.76,2635.36,1865
12,33,-1568.72,-15.69,37,27.03,0.37,20.34,2052.49,-8.14,25.7,1,140,10,27,905.05,2473.76,1950
15,29,-1569.42,-15.69,34,29.41,0.38,20.55,2079.48,-8.18,28.2,1,140,10,24,952.77,2522.19,1864
14,30,-1569.78,-15.7,35,25.71,0.37,20.35,2053.5,-8.15,27.3,1,140,9,26,924.95,2494.72,1898
14,27,-1576.75,-15.77,34,23.53,0.37,20.4,2057.6,-8.39,28.2,1,140,8,26,944.74,2521.49,1898
7,24,-1580.0,-15.8,47,23.4,0.38,20.92,2124.18,-10.36,20.5,1,140,11,36,981.97,2561.97,1864
10,32,-1581.09,-15.81,36,27.78,0.36,20.74,2099.8,-8.45,26.6,1,140,10,26,896.93,2478.02,1869
13,31,-1589.83,-15.9,35,25.71,0.36,20.54,2072.61,-8.46,27.2,1,140,9,26,886.22,2476.05,1898
14,28,-1591.11,-15.91,35,25.71,0.37,20.53,2071.29,-8.38,27.3,1,140,9,26,927.9,2519.0,1898
9,31,-1592.07,-15.92,39,25.64,0.37,21.12,2146.0,-8.13,24.5,1,140,10,29,925.93,2518.01,1864
9,32,-1592.04,-15.92,39,25.64,0.37,20.85,2112.04,-8.12,24.5,1,140,10,29,915.39,2507.43,1864
7,23,-1596.16,-15.96,50,24.0,0.39,20.64,2095.79,-5.96,19.3,1,70,12,38,1024.28,2620.44,1864
9,28,-1596.78,-15.97,40,25.0,0.38,20.95,2123.53,-7.78,23.8,1,140,10,30,991.58,2588.37,1864
13,22,-1597.05,-15.97,37,27.03,0.38,20.95,2123.78,-8.1,26.0,1,140,10,27,987.89,2584.94,1864
9,21,-1598.28,-15.98,45,26.67,0.37,20.55,2080.34,-6.22,21.4,1,77,12,33,935.19,2533.47,1864
12,29,-1601.28,-16.01,36,22.22,0.36,20.76,2097.67,-8.51,26.6,2,140,8,28,907.29,2508.58,1898
12,23,-1608.84,-16.09,37,27.03,0.38,21.07,2135.03,-8.12,25.9,1,140,10,27,993.41,2602.25,1864
14,20,-1609.35,-16.09,38,26.32,0.39,20.65,2082.38,-7.9,25.3,1,140,10,28,1041.33,2650.68,1864
9,30,-1615.43,-16.15,41,24.39,0.38,21.37,2172.32,-7.79,23.3,1,140,10,31,995.34,2610.77,1864
10,27,-1618.81,-16.19,39,25.64,0.38,21.16,2144.53,-7.98,24.5,1,140,10,29,978.98,2597.79,1864
12,24,-1619.14,-16.19,37,27.03,0.38,21.19,2148.97,-8.15,25.9,1,140,10,27,976.15,2595.28,1864
15,21,-1625.42,-16.25,36,27.78,0.37,21.17,2144.8,-8.28,26.7,1,140,10,26,968.14,2593.56,1864
15,27,-1625.41,-16.25,35,25.71,0.36,20.93,2113.97,-8.5,27.4,1,140,9,26,909.99,2535.4,1898
11,23,-1625.85,-16.26,40,25.0,0.39,21.3,2160.41,-8.15,23.8,1,140,10,30,1034.44,2660.29,1864
9,33,-1630.15,-16.3,40,25.0,0.36,21.2,2146.57,-8.21,23.9,1,140,10,30,906.89,2537.03,1864
13,30,-1632.66,-16.33,37,24.32,0.36,21.0,2120.88,-8.34,25.7,1,140,9,28,912.71,2545.37,1898
14,22,-1633.68,-16.34,36,27.78,0.37,21.25,2152.68,-8.31,26.7,1,140,10,26,967.4,2601.08,1864
11,33,-1649.15,-16.49,38,23.68,0.36,21.25,2147.98,-8.38,25.0,1,140,9,29,930.88,2580.03,1869
14,21,-1650.68,-16.51,37,27.03,0.37,21.49,2179.03,-8.32,26.0,1,140,10,27,972.95,2623.63,1864
